source_lang,target_lang,filename,error_type,error_details
java,python,atcoder_ABC146_D.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC146_D.py"", line 31, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC146_D.py"", line 10, in main
    a = int(input()) - 1
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '243 524'
"
java,python,codeforces_678_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_678_A.py"", line 2, in <module>
    n, k = int(input()), int(input())
           ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '453145 333625'
"
java,python,codeforces_299_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_299_A.py"", line 3, in <module>
    a = [int(input()) for _ in range(n)]
         ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '2 2 2 2 1000000000'
"
java,python,atcoder_ABC168_C.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC168_C.py"", line 5, in <module>
    A = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '3 4 10 40'
"
java,python,atcoder_ABC139_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC139_B.py"", line 2, in <module>
    A = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '8 9'
"
java,python,codeforces_474_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_474_B.py"", line 34, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_474_B.py"", line 8, in main
    arr[0] = int(sc.readline())
             ^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '2 7 3 4 9\n'
"
java,python,codeforces_450_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_450_A.py"", line 8, in <module>
    q1.append(int(input()))
              ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '3 9 10 8 3 3 4 6 8 2 9 9 3 1 2 10 6 8 7 2 7 4 2 7 5 10 2 2 2 5 10 5 6 6 8 7 10 4 3 2 10 8 6 6 8 6 4 4 1 3'
"
java,python,codeforces_99_A.py,Runtime Error,"Test Index: 4 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_99_A.py"", line 12, in <module>
    print(str(int(_str) + 1))
          ^^^^^^^^^^^^^^^^^^
TypeError: 'list' object is not callable
"
java,python,codeforces_171_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_171_A.py"", line 20, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_171_A.py"", line 14, in main
    n = int(sys.stdin.readline())
        ^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '681692777 714636915\n'
"
java,python,atcoder_ABC133_E.py,Runtime Error,"Test Index: 21 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC133_E.py"", line 43, in <module>
    solve()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC133_E.py"", line 36, in solve
    nodes[0].set_parent(K, -1, 0, nodes)
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC133_E.py"", line 21, in set_parent
    nodes[n].set_parent(K, self.index, count, nodes)
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC133_E.py"", line 21, in set_parent
    nodes[n].set_parent(K, self.index, count, nodes)
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC133_E.py"", line 21, in set_parent
    nodes[n].set_parent(K, self.index, count, nodes)
  [Previous line repeated 995 more times]
RecursionError: maximum recursion depth exceeded
"
java,python,codeforces_189_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_189_A.py"", line 19, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_189_A.py"", line 5, in main
    n = int(sys.stdin.readline())
        ^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '918 102 1327 1733\n'
"
